minimum_nights,number_of_reviews,reviews_per_month,Price
1.0,10.0,0.45,65
2.0,48.0,1.33,295
2.0,5.0,0.27,80
3.0,0.0,0.0,225
2.0,0.0,0.0,215
2.0,6.0,0.8,43
3.0,26.0,0.32,265
14.0,6.0,1.05,80
2.0,0.0,0.0,115
4.0,5.0,3.95,200
2.0,3.0,0.06,250
29.0,0.0,0.0,184
3.0,2.0,2.0,30
1.0,1.0,0.12,77
3.0,7.0,0.08,599
3.0,96.0,3.87,125
1.0,24.0,0.97,105
4.0,0.0,0.0,250
3.0,111.0,3.53,265
30.0,0.0,0.0,330
30.0,17.0,0.36,150
1.0,13.0,4.53,50
3.0,2.0,0.09,99
1.0,14.0,0.81,120
4.0,9.0,1.17,165
30.0,0.0,0.0,50
2.0,41.0,1.91,90
4.0,0.0,0.0,150
1.0,104.0,3.3,95
3.0,68.0,1.36,250
2.0,9.0,2.87,53
30.0,14.0,0.76,70
1.0,43.0,4.37,180
3.0,6.0,0.17,150
3.0,5.0,0.89,60
3.0,3.0,0.26,145
20.0,9.0,0.24,50
3.0,0.0,0.0,65
1.0,57.0,4.63,80
1.0,67.0,2.46,250
1.0,0.0,0.0,80
1.0,6.0,0.16,120
1.0,4.0,0.09,52
2.0,115.0,5.92,84
3.0,15.0,1.3,250
1.0,121.0,3.17,175
3.0,0.0,0.0,80
2.0,1.0,0.04,290
2.0,1.0,1.0,335
1.0,76.0,5.3,220
7.0,11.0,1.3,70
1.0,137.0,3.55,60
1.0,0.0,0.0,210
2.0,1.0,0.03,219
1.0,0.0,0.0,75
10.0,33.0,0.39,90
14.0,8.0,0.81,45
1.0,24.0,3.17,250
2.0,5.0,3.0,165
3.0,16.0,0.47,180
3.0,28.0,1.93,339
1.0,0.0,0.0,500
1.0,63.0,5.12,60
3.0,0.0,0.0,115
14.0,0.0,0.0,150
3.0,26.0,7.88,100
5.0,20.0,1.08,149
3.0,17.0,0.2,200
4.0,10.0,0.41,65
3.0,7.0,0.18,150
6.0,24.0,0.6,68
1.0,45.0,1.4,135
7.0,0.0,0.0,70
1.0,54.0,1.56,50
4.0,72.0,1.35,165
2.0,0.0,0.0,129
7.0,0.0,0.0,75
1.0,5.0,0.13,40
1.0,0.0,0.0,100
1.0,8.0,2.4,105
2.0,30.0,3.98,50
7.0,19.0,0.43,79
3.0,2.0,0.42,737
1.0,126.0,6.12,215
1.0,63.0,2.23,109
2.0,1.0,0.02,100
30.0,0.0,0.0,370
1.0,163.0,3.21,30
2.0,33.0,3.44,65
1.0,1.0,1.0,85
3.0,6.0,0.14,64
1.0,34.0,1.09,169
7.0,1.0,0.03,135
2.0,0.0,0.0,130
30.0,1.0,0.04,119
1.0,35.0,5.93,50
31.0,4.0,0.31,73
2.0,1.0,1.0,46
1.0,0.0,0.0,225
1.0,2.0,0.11,106
2.0,0.0,0.0,100
1.0,1.0,0.02,45
3.0,10.0,0.76,162
3.0,7.0,2.16,60
1.0,0.0,0.0,60
7.0,11.0,1.3,130
6.0,3.0,0.09,120
5.0,2.0,0.32,100
1.0,0.0,0.0,75
3.0,8.0,0.3,85
1.0,2.0,0.05,79
7.0,10.0,0.28,99
2.0,4.0,0.13,145
4.0,55.0,2.48,85
2.0,5.0,0.31,60
2.0,59.0,5.65,70
6.0,1.0,0.05,250
3.0,8.0,0.13,195
30.0,20.0,0.31,175
1.0,4.0,0.13,45
1.0,1.0,1.0,59
4.0,2.0,0.06,130
1.0,0.0,0.0,120
1.0,142.0,4.62,105
30.0,0.0,0.0,60
3.0,16.0,2.5,219
2.0,14.0,0.27,65
30.0,34.0,0.51,165
2.0,8.0,1.43,100
1.0,46.0,5.59,85
2.0,5.0,4.17,79
1.0,64.0,5.42,52
1.0,29.0,2.47,40
1.0,2.0,0.16,89
4.0,6.0,0.11,85
2.0,42.0,1.23,60
1.0,1.0,0.06,109
1.0,132.0,4.03,54
3.0,2.0,0.03,225
1.0,1.0,1.0,80
2.0,240.0,3.49,199
2.0,37.0,3.14,70
2.0,92.0,1.95,189
4.0,20.0,0.63,95
1.0,0.0,0.0,50
2.0,11.0,0.49,85
2.0,253.0,3.04,140
2.0,12.0,0.18,69
1.0,36.0,4.62,120
3.0,7.0,0.08,145
2.0,5.0,0.16,99
1.0,3.0,1.55,370
1.0,0.0,0.0,200
3.0,121.0,2.59,195
3.0,0.0,0.0,70
30.0,4.0,0.21,50
2.0,5.0,0.21,60
2.0,3.0,3.0,210
1.0,28.0,2.0,65
2.0,12.0,0.25,127
2.0,11.0,2.73,228
2.0,28.0,3.05,78
1.0,5.0,0.88,110
3.0,11.0,0.94,70
3.0,4.0,1.88,59
7.0,0.0,0.0,51
30.0,7.0,0.25,159
20.0,2.0,0.91,48
30.0,4.0,0.08,45
4.0,0.0,0.0,249
4.0,2.0,0.04,99
7.0,48.0,0.61,69
1.0,8.0,0.22,60
2.0,267.0,3.37,200
1.0,14.0,2.98,65
4.0,130.0,3.23,140
30.0,3.0,0.5,125
1.0,1.0,0.03,170
2.0,3.0,0.15,150
5.0,2.0,2.0,30
3.0,7.0,0.31,50
1.0,72.0,1.88,41
90.0,53.0,0.57,48
7.0,102.0,3.66,71
30.0,5.0,0.12,25
1.0,53.0,2.36,62
3.0,15.0,0.42,80
3.0,16.0,2.26,150
2.0,35.0,3.23,49
7.0,1.0,1.0,95
2.0,3.0,1.84,61
3.0,7.0,0.31,60
30.0,0.0,0.0,65
2.0,25.0,2.43,120
2.0,35.0,0.46,64
30.0,6.0,0.17,130
4.0,9.0,0.26,33
1.0,0.0,0.0,60
1.0,0.0,0.0,45
3.0,91.0,2.11,85
30.0,2.0,0.94,99
1.0,1.0,0.16,250
1.0,1.0,0.12,57
2.0,4.0,4.0,200
7.0,1.0,0.05,90
2.0,13.0,0.7,95
3.0,20.0,1.08,175
1.0,25.0,1.27,61
1.0,29.0,5.8,120
10.0,0.0,0.0,180
21.0,1.0,0.79,125
8.0,1.0,1.0,180
2.0,2.0,1.43,30
3.0,106.0,1.51,595
29.0,0.0,0.0,137
2.0,12.0,0.71,99
3.0,3.0,1.23,100
4.0,50.0,2.99,140
2.0,49.0,2.18,180
2.0,203.0,3.13,52
2.0,2.0,0.07,69
5.0,4.0,3.33,359
2.0,13.0,0.28,75
1.0,0.0,0.0,50
5.0,3.0,0.14,1500
3.0,225.0,2.27,80
5.0,0.0,0.0,45
15.0,3.0,0.14,100
1.0,35.0,0.92,225
1.0,4.0,0.56,50
1.0,19.0,0.7,76
2.0,1.0,1.0,250
3.0,126.0,2.49,119
30.0,20.0,0.34,109
5.0,1.0,1.0,150
2.0,20.0,0.89,99
3.0,74.0,1.67,465
2.0,151.0,4.93,57
2.0,4.0,0.34,45
1.0,29.0,3.57,700
3.0,43.0,0.75,285
2.0,6.0,3.6,100
2.0,4.0,0.53,120
3.0,1.0,0.16,190
3.0,16.0,0.59,149
2.0,8.0,0.42,90
3.0,79.0,1.15,44
2.0,14.0,0.28,200
2.0,76.0,3.68,85
2.0,15.0,0.27,70
1.0,0.0,0.0,215
1.0,2.0,0.2,70
3.0,54.0,1.72,250
1.0,2.0,0.04,60
1.0,91.0,8.56,75
2.0,3.0,0.09,200
13.0,0.0,0.0,50
3.0,33.0,2.82,449
2.0,3.0,0.06,130
2.0,10.0,0.22,60
2.0,3.0,0.84,70
2.0,0.0,0.0,83
8.0,1.0,0.16,280
1.0,3.0,0.06,120
30.0,32.0,2.86,65
4.0,0.0,0.0,210
3.0,36.0,1.83,90
3.0,20.0,1.15,50
7.0,103.0,2.7,400
30.0,2.0,0.39,89
21.0,5.0,0.1,60
1.0,7.0,4.04,35
1.0,0.0,0.0,178
3.0,48.0,1.57,95
4.0,7.0,0.82,75
2.0,181.0,4.51,190
1.0,12.0,3.03,28
5.0,8.0,0.11,100
1.0,5.0,1.29,55
3.0,10.0,0.17,95
2.0,54.0,3.1,150
1.0,0.0,0.0,5000
1.0,0.0,0.0,37
2.0,12.0,1.16,154
7.0,1.0,0.07,60
1.0,38.0,4.4,80
3.0,0.0,0.0,136
120.0,34.0,0.47,93
31.0,1.0,0.64,150
6.0,23.0,0.29,220
2.0,0.0,0.0,495
3.0,7.0,3.09,1000
22.0,1.0,1.0,40
30.0,0.0,0.0,140
1.0,29.0,3.49,80
1.0,0.0,0.0,140
1.0,52.0,2.0,122
2.0,86.0,1.9,110
7.0,0.0,0.0,60
4.0,0.0,0.0,35
1.0,0.0,0.0,250
1.0,108.0,5.18,80
1.0,61.0,7.5,63
5.0,1.0,1.0,82
3.0,178.0,3.7,165
1.0,4.0,0.11,70
1.0,246.0,6.38,333
1.0,33.0,4.97,80
2.0,1.0,0.04,70
5.0,2.0,0.37,225
1.0,15.0,1.82,80
1.0,6.0,0.16,150
4.0,102.0,1.15,219
4.0,4.0,0.09,195
4.0,2.0,0.26,150
7.0,3.0,0.56,105
2.0,0.0,0.0,500
2.0,4.0,0.18,5000
2.0,1.0,0.35,109
7.0,16.0,1.72,250
1.0,25.0,4.36,35
10.0,81.0,0.98,80
2.0,2.0,0.24,85
1.0,17.0,6.71,60
14.0,1.0,0.12,115
1.0,0.0,0.0,80
2.0,32.0,3.98,74
2.0,11.0,0.35,110
1.0,16.0,0.32,110
3.0,1.0,1.0,220
2.0,28.0,0.79,124
2.0,48.0,4.97,55
5.0,25.0,0.42,210
1.0,23.0,0.63,387
99.0,0.0,0.0,79
2.0,3.0,0.12,60
30.0,0.0,0.0,150
2.0,0.0,0.0,44
1.0,11.0,0.77,39
2.0,5.0,0.16,85
4.0,84.0,2.16,207
4.0,3.0,1.43,65
3.0,0.0,0.0,350
2.0,6.0,0.35,150
3.0,16.0,0.49,250
2.0,8.0,0.68,150
7.0,3.0,0.08,200
1.0,96.0,1.51,49
2.0,16.0,0.77,175
5.0,0.0,0.0,85
4.0,45.0,1.66,95
3.0,0.0,0.0,125
7.0,100.0,2.66,219
1.0,6.0,0.18,140
14.0,0.0,0.0,50
2.0,6.0,0.12,70
2.0,51.0,3.55,173
5.0,14.0,1.39,95
1.0,0.0,0.0,180
4.0,57.0,1.51,160
7.0,6.0,0.28,101
5.0,1.0,0.39,150
30.0,1.0,0.08,175
30.0,7.0,0.34,100
2.0,1.0,0.06,70
6.0,76.0,0.8,75
1.0,105.0,3.68,50
1.0,0.0,0.0,600
2.0,15.0,2.27,60
44.0,0.0,0.0,100
2.0,9.0,2.13,247
10.0,1.0,0.16,45
1.0,22.0,3.71,95
7.0,1.0,0.03,120
1.0,8.0,1.13,200
1.0,27.0,3.36,225
5.0,1.0,0.3,85
3.0,13.0,0.28,99
7.0,6.0,0.18,60
3.0,0.0,0.0,50
7.0,13.0,1.26,185
30.0,6.0,0.14,250
5.0,9.0,2.6,108
2.0,2.0,0.04,125
2.0,14.0,0.81,140
5.0,0.0,0.0,85
4.0,0.0,0.0,250
25.0,15.0,0.45,37
7.0,27.0,0.46,72
3.0,1.0,0.48,225
7.0,2.0,0.09,300
4.0,17.0,0.25,130
3.0,2.0,0.1,95
10.0,32.0,0.74,62
1.0,51.0,2.39,111
1.0,0.0,0.0,45
2.0,4.0,1.54,200
5.0,4.0,0.09,130
5.0,30.0,0.5,275
1.0,1.0,0.25,50
14.0,2.0,1.22,154
1.0,276.0,4.63,55
1.0,3.0,0.09,55
3.0,1.0,0.02,195
30.0,136.0,2.7,169
7.0,1.0,0.02,168
1.0,2.0,2.0,65
2.0,1.0,0.04,139
3.0,42.0,0.69,950
2.0,0.0,0.0,475
2.0,1.0,0.16,159
2.0,7.0,0.86,150
1.0,2.0,1.67,100
3.0,125.0,2.6,150
1.0,59.0,1.44,175
2.0,2.0,2.0,349
5.0,2.0,0.08,78
2.0,24.0,3.01,250
3.0,11.0,0.82,75
30.0,85.0,2.45,55
4.0,1.0,0.03,100
2.0,6.0,1.94,60
1.0,11.0,0.31,55
1.0,0.0,0.0,100
1.0,32.0,7.5,55
2.0,1.0,0.56,100
7.0,1.0,0.03,35
5.0,1.0,0.02,995
3.0,11.0,0.24,250
1.0,3.0,0.06,200
2.0,67.0,1.64,199
1.0,1.0,1.0,200
1.0,2.0,0.1,400
2.0,4.0,0.34,50
3.0,0.0,0.0,120
30.0,0.0,0.0,317
5.0,1.0,0.05,79
30.0,0.0,0.0,88
1.0,5.0,0.11,65
10.0,0.0,0.0,50
2.0,1.0,0.05,100
1.0,30.0,4.92,443
1.0,0.0,0.0,139
30.0,11.0,0.2,90
14.0,0.0,0.0,250
3.0,5.0,5.0,85
30.0,0.0,0.0,42
2.0,7.0,2.63,180
2.0,55.0,1.12,48
30.0,0.0,0.0,236
1.0,60.0,0.65,250
4.0,15.0,0.63,95
3.0,11.0,2.75,210
3.0,1.0,1.0,129
6.0,35.0,2.48,170
1.0,5.0,0.13,49
3.0,36.0,0.47,300
2.0,9.0,1.03,179
1.0,66.0,1.38,45
4.0,10.0,3.53,90
7.0,2.0,0.95,169
1.0,36.0,2.67,115
1.0,0.0,0.0,175
1.0,16.0,1.55,68
3.0,1.0,0.05,55
3.0,1.0,0.16,199
3.0,4.0,0.11,110
2.0,8.0,3.53,99
7.0,11.0,0.32,120
5.0,0.0,0.0,139
5.0,0.0,0.0,90
10.0,0.0,0.0,47
3.0,115.0,1.75,110
2.0,1.0,1.0,214
1.0,7.0,1.98,130
6.0,1.0,0.2,399
1.0,0.0,0.0,150
1.0,0.0,0.0,200
2.0,1.0,0.27,50
3.0,1.0,1.0,38
3.0,5.0,0.07,99
1.0,4.0,4.0,200
2.0,0.0,0.0,250
1.0,15.0,1.56,130
2.0,8.0,0.22,90
1.0,10.0,1.26,90
5.0,89.0,2.68,73
2.0,4.0,0.13,500
3.0,23.0,0.67,195
3.0,4.0,0.41,339
2.0,154.0,4.47,120
1.0,1.0,0.02,55
3.0,1.0,0.11,275
2.0,2.0,2.0,295
2.0,25.0,2.67,70
2.0,9.0,0.76,325
1.0,0.0,0.0,70
5.0,62.0,2.83,182
1.0,5.0,0.21,50
1.0,83.0,5.11,60
2.0,40.0,2.51,220
1.0,88.0,2.13,250
1.0,43.0,3.66,45
3.0,0.0,0.0,69
4.0,0.0,0.0,60
2.0,18.0,0.81,175
15.0,12.0,0.85,60
3.0,19.0,0.32,51
3.0,0.0,0.0,55
7.0,0.0,0.0,85
2.0,1.0,0.1,240
5.0,1.0,0.03,89
4.0,10.0,0.33,132
3.0,115.0,2.83,79
8.0,1.0,0.16,50
60.0,0.0,0.0,85
1.0,109.0,1.51,129
21.0,0.0,0.0,60
100.0,0.0,0.0,33
2.0,19.0,1.23,75
3.0,5.0,0.15,250
3.0,4.0,0.36,737
1.0,6.0,0.25,550
3.0,218.0,2.63,92
1.0,0.0,0.0,500
10.0,0.0,0.0,150
2.0,3.0,0.79,44
7.0,10.0,0.13,99
1.0,1.0,0.05,51
6.0,106.0,2.48,145
1.0,2.0,0.06,50
1.0,49.0,4.45,70
3.0,21.0,1.09,400
15.0,0.0,0.0,75
5.0,2.0,0.23,70
3.0,120.0,2.81,81
2.0,67.0,1.76,58
5.0,1.0,0.03,130
5.0,5.0,0.12,200
30.0,0.0,0.0,450
3.0,32.0,1.85,30
1.0,10.0,0.25,199
1.0,6.0,0.13,130
30.0,0.0,0.0,321
3.0,63.0,1.4,295
1.0,0.0,0.0,125
15.0,1.0,0.11,220
6.0,2.0,0.18,111
6.0,15.0,0.21,120
1.0,113.0,2.58,109
3.0,0.0,0.0,600
2.0,14.0,0.83,80
4.0,11.0,0.23,234
15.0,1.0,0.16,125
5.0,3.0,0.05,675
2.0,68.0,4.02,109
1.0,29.0,3.88,269
28.0,29.0,0.65,135
1.0,13.0,1.52,35
30.0,0.0,0.0,140
2.0,0.0,0.0,220
3.0,2.0,2.0,350
2.0,14.0,4.24,260
1.0,147.0,1.57,55
3.0,6.0,0.13,350
1.0,41.0,1.1,149
3.0,2.0,0.08,150
10.0,0.0,0.0,70
3.0,190.0,2.21,45
1.0,82.0,6.24,90
4.0,0.0,0.0,499
3.0,8.0,0.59,100
1.0,17.0,4.08,285
4.0,93.0,2.22,125
3.0,1.0,0.02,60
4.0,11.0,0.18,99
22.0,0.0,0.0,90
1.0,3.0,0.06,80
1.0,0.0,0.0,139
7.0,4.0,0.07,50
1.0,0.0,0.0,150
1.0,2.0,0.05,70
5.0,11.0,0.16,150
4.0,9.0,0.82,90
3.0,3.0,3.0,100
3.0,13.0,0.26,59
2.0,18.0,1.63,60
1.0,5.0,0.14,75
13.0,0.0,0.0,59
4.0,16.0,1.3,30
5.0,10.0,1.47,165
4.0,2.0,0.42,50
2.0,94.0,4.41,130
1.0,29.0,1.87,200
2.0,5.0,3.19,71
2.0,53.0,0.83,45
4.0,0.0,0.0,250
5.0,8.0,0.31,45
1.0,143.0,5.91,198
2.0,36.0,3.4,85
6.0,8.0,0.36,125
29.0,0.0,0.0,699
7.0,2.0,0.05,70
2.0,231.0,1.96,85
50.0,0.0,0.0,1333
3.0,6.0,0.48,100
4.0,10.0,0.73,32
2.0,1.0,0.03,525
2.0,2.0,1.4,200
30.0,0.0,0.0,1000
4.0,1.0,0.14,250
4.0,54.0,0.62,92
14.0,31.0,0.33,195
2.0,0.0,0.0,149
3.0,21.0,2.55,65
5.0,2.0,0.32,76
6.0,0.0,0.0,100
3.0,15.0,1.88,150
7.0,0.0,0.0,90
7.0,0.0,0.0,32
1.0,2.0,0.04,170
3.0,13.0,0.6,273
1.0,52.0,3.24,479
4.0,104.0,2.46,300
2.0,3.0,0.23,85
2.0,29.0,1.36,90
3.0,79.0,3.69,110
3.0,2.0,1.2,200
1.0,35.0,1.03,50
2.0,38.0,1.59,90
3.0,0.0,0.0,720
30.0,0.0,0.0,105
4.0,13.0,0.68,95
2.0,17.0,0.44,170
5.0,12.0,0.3,82
3.0,41.0,0.96,289
5.0,10.0,0.26,200
2.0,129.0,1.67,129
1.0,0.0,0.0,159
2.0,94.0,3.25,80
3.0,42.0,2.72,150
1.0,0.0,0.0,90
4.0,0.0,0.0,100
2.0,6.0,0.25,45
1.0,0.0,0.0,85
7.0,0.0,0.0,240
2.0,134.0,5.12,175
29.0,5.0,0.08,155
1.0,2.0,0.52,65
2.0,0.0,0.0,100
3.0,0.0,0.0,54
2.0,2.0,0.05,75
7.0,0.0,0.0,30
1.0,9.0,0.48,45
4.0,56.0,1.08,182
1.0,0.0,0.0,200
3.0,2.0,2.0,400
2.0,16.0,3.78,60
3.0,2.0,0.03,69
29.0,3.0,0.09,165
1.0,9.0,0.22,159
12.0,1.0,0.05,75
30.0,0.0,0.0,198
1.0,7.0,0.14,45
59.0,51.0,0.66,87
4.0,17.0,1.1,130
1.0,6.0,0.41,120
2.0,2.0,0.49,60
5.0,4.0,0.54,225
2.0,26.0,0.98,39
1.0,0.0,0.0,800
3.0,43.0,2.89,175
6.0,17.0,0.37,250
1.0,2.0,0.05,400
2.0,27.0,0.72,135
2.0,4.0,0.1,70
2.0,1.0,0.03,100
5.0,4.0,0.11,95
2.0,7.0,2.88,140
20.0,24.0,0.78,48
3.0,3.0,0.47,120
1.0,2.0,2.0,150
15.0,0.0,0.0,90
29.0,0.0,0.0,130
5.0,7.0,0.08,88
8.0,4.0,0.17,230
1.0,13.0,1.13,100
2.0,0.0,0.0,130
7.0,1.0,0.09,100
2.0,45.0,2.84,200
30.0,1.0,0.07,260
2.0,26.0,2.57,97
1.0,25.0,0.67,150
29.0,0.0,0.0,210
2.0,64.0,3.89,68
1.0,4.0,0.09,73
4.0,16.0,0.2,173
7.0,11.0,0.3,115
15.0,0.0,0.0,40
2.0,1.0,0.68,228
2.0,11.0,0.23,125
4.0,8.0,0.13,350
1.0,2.0,0.09,100
6.0,2.0,0.05,80
2.0,9.0,0.23,80
2.0,3.0,2.14,45
2.0,6.0,0.33,99
5.0,23.0,2.15,145
12.0,4.0,0.1,95
1.0,4.0,0.11,130
4.0,49.0,0.93,45
20.0,25.0,1.06,155
5.0,0.0,0.0,98
2.0,220.0,3.1,195
2.0,14.0,0.2,65
5.0,1.0,0.04,150
3.0,0.0,0.0,60
1.0,188.0,5.81,126
3.0,86.0,1.88,149
2.0,2.0,0.26,150
2.0,8.0,0.54,199
4.0,40.0,0.89,75
1.0,54.0,7.83,80
1.0,51.0,0.82,55
5.0,1.0,0.4,250
14.0,2.0,0.04,180
5.0,2.0,0.13,750
3.0,2.0,0.15,130
3.0,6.0,0.14,129
3.0,38.0,1.81,115
2.0,47.0,0.98,55
3.0,8.0,0.26,65
6.0,0.0,0.0,75
1.0,2.0,2.0,90
30.0,48.0,0.6,210
3.0,200.0,1.86,80
2.0,31.0,1.36,110
4.0,2.0,1.3,94
2.0,20.0,2.8,149
30.0,0.0,0.0,56
2.0,33.0,0.85,104
1.0,44.0,3.91,132
1.0,0.0,0.0,99
30.0,2.0,0.03,149
5.0,1.0,0.16,200
2.0,1.0,1.0,79
1.0,594.0,7.57,49
1.0,78.0,1.31,115
28.0,0.0,0.0,79
7.0,0.0,0.0,25
1.0,7.0,0.99,200
1.0,106.0,8.69,80
3.0,14.0,1.81,70
3.0,4.0,1.97,220
14.0,65.0,0.73,149
4.0,4.0,1.64,175
3.0,0.0,0.0,1500
1.0,3.0,0.74,63
2.0,3.0,0.1,152
30.0,0.0,0.0,180
3.0,8.0,4.07,49
30.0,2.0,0.06,150
3.0,51.0,4.16,110
1.0,50.0,6.2,135
3.0,35.0,0.61,59
3.0,104.0,1.79,105
1.0,0.0,0.0,250
7.0,13.0,0.13,140
2.0,9.0,0.29,115
3.0,1.0,0.03,89
2.0,1.0,0.52,65
4.0,23.0,0.35,60
2.0,18.0,1.79,100
2.0,4.0,0.09,65
2.0,54.0,2.28,48
1.0,130.0,6.25,100
2.0,1.0,0.07,55
7.0,0.0,0.0,100
1.0,2.0,2.0,70
3.0,122.0,2.21,140
1.0,0.0,0.0,75
1.0,18.0,1.59,99
3.0,124.0,1.76,190
3.0,0.0,0.0,500
1.0,2.0,0.05,97
1.0,81.0,6.64,125
1.0,8.0,0.16,115
1.0,127.0,2.54,75
7.0,43.0,1.07,175
4.0,6.0,0.66,269
31.0,177.0,2.49,135
2.0,17.0,3.42,289
4.0,3.0,0.3,175
3.0,2.0,2.0,134
1.0,0.0,0.0,85
2.0,0.0,0.0,80
2.0,27.0,1.14,60
7.0,23.0,0.27,80
2.0,59.0,2.25,188
4.0,3.0,0.1,56
30.0,7.0,0.22,110
3.0,3.0,0.19,100
3.0,7.0,0.95,90
30.0,0.0,0.0,312
5.0,1.0,0.02,195
10.0,1.0,0.08,250
1.0,1.0,0.58,239
4.0,4.0,0.11,250
3.0,0.0,0.0,244
5.0,1.0,0.21,35
1.0,1.0,0.03,250
3.0,59.0,1.67,290
1.0,6.0,3.21,325
3.0,44.0,0.8,175
3.0,7.0,0.15,72
4.0,0.0,0.0,135
4.0,9.0,0.47,147
1.0,67.0,7.18,70
21.0,0.0,0.0,161
2.0,10.0,0.4,300
1.0,0.0,0.0,55
30.0,0.0,0.0,315
3.0,0.0,0.0,70
1.0,55.0,1.89,116
5.0,0.0,0.0,95
1.0,2.0,2.0,45
2.0,0.0,0.0,50
15.0,0.0,0.0,150
4.0,27.0,1.19,47
1.0,9.0,0.31,37
1.0,0.0,0.0,135
5.0,5.0,0.71,450
7.0,4.0,0.12,90
6.0,1.0,0.16,300
1.0,0.0,0.0,399
30.0,0.0,0.0,120
3.0,3.0,0.12,37
31.0,2.0,0.06,53
3.0,61.0,0.77,195
28.0,4.0,0.11,200
3.0,0.0,0.0,199
3.0,50.0,3.85,425
1.0,5.0,0.22,220
3.0,50.0,3.12,225
5.0,1.0,0.15,100
3.0,7.0,0.19,150
2.0,7.0,1.0,185
5.0,53.0,0.43,135
4.0,3.0,0.07,40
30.0,3.0,0.45,260
1.0,1.0,0.02,59
7.0,9.0,0.4,115
3.0,0.0,0.0,180
4.0,0.0,0.0,169
1.0,0.0,0.0,70
2.0,11.0,4.23,66
1.0,54.0,3.95,295
1.0,1.0,0.02,280
2.0,10.0,1.59,189
3.0,2.0,1.09,170
1.0,7.0,0.1,200
20.0,2.0,0.06,85
2.0,40.0,4.15,98
3.0,88.0,3.28,70
5.0,49.0,0.56,120
2.0,118.0,2.11,75
2.0,169.0,4.27,70
3.0,2.0,2.0,150
2.0,1.0,0.31,49
2.0,0.0,0.0,89
1.0,66.0,4.78,112
2.0,4.0,0.64,100
15.0,0.0,0.0,48
3.0,21.0,1.14,105
2.0,115.0,2.56,135
3.0,4.0,0.4,75
1.0,169.0,2.08,349
2.0,9.0,0.89,175
6.0,2.0,0.13,118
1.0,0.0,0.0,105
2.0,333.0,3.19,36
1.0,58.0,1.55,70
3.0,10.0,0.21,185
2.0,14.0,0.19,85
10.0,0.0,0.0,30
14.0,14.0,0.57,89
1.0,146.0,2.67,90
4.0,0.0,0.0,225
5.0,0.0,0.0,40
3.0,2.0,0.09,120
3.0,0.0,0.0,130
30.0,0.0,0.0,75
1.0,221.0,4.65,182
1.0,10.0,0.54,1046
30.0,1.0,1.0,60
3.0,6.0,0.1,249
4.0,63.0,1.6,145
3.0,140.0,2.75,135
2.0,9.0,0.19,200
3.0,148.0,3.83,100
5.0,7.0,0.09,119
3.0,2.0,2.0,55
2.0,6.0,3.46,110
2.0,4.0,0.16,119
2.0,1.0,0.04,100
31.0,8.0,0.17,160
1.0,10.0,0.42,246
3.0,5.0,3.0,65
365.0,0.0,0.0,350
2.0,9.0,1.75,90
4.0,9.0,1.46,135
3.0,0.0,0.0,419
3.0,21.0,0.95,135
30.0,0.0,0.0,200
3.0,0.0,0.0,430
3.0,54.0,0.65,115
3.0,122.0,2.35,280
2.0,17.0,0.27,55
30.0,0.0,0.0,299
3.0,15.0,0.55,350
1.0,49.0,2.65,50
1.0,3.0,0.06,65
3.0,21.0,1.86,118
4.0,9.0,0.23,135
30.0,2.0,0.23,48
3.0,1.0,0.05,60
3.0,34.0,0.37,199
31.0,0.0,0.0,125
7.0,2.0,0.09,32
2.0,13.0,0.36,100
2.0,13.0,0.27,189
1.0,4.0,0.1,55
3.0,5.0,4.55,395
4.0,2.0,0.32,99
1.0,254.0,5.61,77
4.0,167.0,1.34,89
1.0,9.0,0.2,75
30.0,8.0,0.18,65
30.0,50.0,0.72,136
1.0,0.0,0.0,135
2.0,0.0,0.0,390
3.0,0.0,0.0,165
14.0,1.0,0.02,94
30.0,0.0,0.0,250
31.0,4.0,0.28,32
1.0,0.0,0.0,86
1.0,0.0,0.0,150
3.0,2.0,2.0,342
2.0,211.0,2.54,95
2.0,4.0,0.47,119
2.0,83.0,4.43,120
3.0,8.0,0.83,300
2.0,5.0,1.39,130
5.0,28.0,2.96,204
5.0,14.0,0.49,90
5.0,106.0,2.99,480
1.0,142.0,2.81,81
3.0,16.0,2.44,227
2.0,13.0,1.49,65
3.0,3.0,3.0,399
3.0,72.0,2.55,200
1.0,23.0,0.73,70
2.0,17.0,3.75,120
1.0,0.0,0.0,45
2.0,0.0,0.0,149
3.0,121.0,3.38,119
30.0,2.0,0.06,85
3.0,1.0,1.0,40
30.0,1.0,1.0,79
2.0,42.0,4.08,195
1.0,2.0,0.05,65
1.0,107.0,3.25,120
1.0,1.0,0.04,50
3.0,0.0,0.0,110
16.0,9.0,0.24,75
1.0,72.0,5.37,120
2.0,19.0,1.8,62
1.0,0.0,0.0,115
2.0,1.0,0.07,120
5.0,2.0,0.76,90
4.0,11.0,0.28,525
3.0,2.0,2.0,144
1.0,96.0,3.63,350
2.0,21.0,0.57,100
2.0,3.0,0.09,75
3.0,1.0,0.03,69
3.0,7.0,0.46,375
2.0,1.0,0.03,250
1.0,41.0,3.34,149
2.0,1.0,0.02,90
28.0,28.0,1.01,70
21.0,0.0,0.0,100
1.0,19.0,0.72,85
2.0,6.0,0.62,70
2.0,1.0,1.0,100
4.0,68.0,0.95,200
1.0,7.0,0.93,50
